smiles,reason
OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,pubchem_failed
COc1ccccc1C(=O)Nc2nc3ccccc3[nH]2,pubchem_failed
CNc1ncc(s1)C(=O)c2ccccc2,pubchem_failed
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,pubchem_failed
CN1CCN(CC1)c2ccc(Nc3ccnc4ccccc34)cc2,pubchem_failed
CNC[C@H](O)c1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,pubchem_failed
COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,pubchem_failed
C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,pubchem_failed
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C)c4)c3)C2)C(=O)NC1=O,pubchem_failed
CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,pubchem_failed
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN([C@H](Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccc(F)c(F)c4)c1,pubchem_failed
O=S1NC(=NO1)Cc2ccc3ccccc3c2,pubchem_failed
O=C(N1CCN(CC1)c2ccccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,pubchem_failed
COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,pubchem_failed
Cc1nc(cs1)C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2,pubchem_failed
CN(C(=O)N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)S(=O)(=O)c4ccc(C)cc4,pubchem_failed
Cc1ccnc(NCc2ccccc2)c1,pubchem_failed
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,pubchem_failed
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,pubchem_failed
CCN(C1CCN(CCC(C2CCN(Cc3ccccc3)CC2)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,pubchem_failed
CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,pubchem_failed
Clc1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,pubchem_failed
CS(=O)(=O)c1ccc(nc1)c2nnc(\C=C\c3oc(nn3)c4ccc(cc4)C#N)n2c5ccccc5Cl,pubchem_failed
Oc1ccc(cc1)C2=Cc3cc(O)ccc3OC2=O,pubchem_failed
COc1ccc(CNCc2ccc(cc2)c3cc(C(=O)N)c(NC(=O)N)s3)cc1,pubchem_failed
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(F)cc3)n2,pubchem_failed
COc1ccc2C(=NC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,pubchem_failed
Cc1nc2ccc(NC(=O)CCNC(=O)N)cc2s1,pubchem_failed
O[C@H](CNC(=O)c1c[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
C[C@H](CO)Nc1nc(SCc2occc2)nc3NC(=O)Sc13,pubchem_failed
Clc1ccc(CNc2nc(nc3ncccc23)N4CCN(CC4)C(=O)[C@@H]5CCCN5)c(Cl)c1,pubchem_failed
O=C(CN1CCN(CC1)c2ccccc2)Nc3c(cnn3c4ccccc4)C#N,pubchem_failed
COCCN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,pubchem_failed
CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
Oc1nnc(Cc2cccc(c2)C(=O)N3CCOCC3)c4ccccc14,pubchem_failed
CN(C1CCCCC1)C(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,pubchem_failed
CSc1ncccc1C(=O)NCc2ccc(C)cc2,pubchem_failed
CNCC[C@@H](Oc1cc(ccc1C#N)C(F)(F)F)c2ccccc2,pubchem_failed
CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,pubchem_failed
C1Cc2ccccc2CN1c3ccncc3,pubchem_failed
CC(N)(COP(=O)(O)O)C(=O)O,pubchem_failed
Oc1ccc(Cl)cc1C(=O)Nc2ccc(F)cc2F,pubchem_failed
CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,pubchem_failed
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)C2CCCCC2)c3ccccc3)C(C)(C)C,pubchem_failed
NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)cc4,pubchem_failed
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccc(NC(=O)OC)cc4,pubchem_failed
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,pubchem_failed
CCN(C)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3cccnc3)CC2)c4cccc(NC(=O)C5CCC5)c4,pubchem_failed
CC(C)CN1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,pubchem_failed
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4onc(n4)C(F)(F)F,pubchem_failed
Oc1ccc(cc1)C2=Cc3ccccc3OC2=O,pubchem_failed
COc1cc(OC)c2nc(C)c3CCN(c4ccc(O)cc4)c3c2c1,pubchem_failed
COc1ccccc1N2CCN(CC3=C(Br)C(=O)N(N3C)c4ccccc4)CC2,pubchem_failed
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5ccon5,pubchem_failed
O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,pubchem_failed
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5CC[C@@H](N)C5)c2c1Cl,pubchem_failed
OC1(C(=O)Nc2ccccc12)c3ccccc3,pubchem_failed
OCC(CO)NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,pubchem_failed
CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13,pubchem_failed
Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,pubchem_failed
NC(Cc1ccccc1)c2ccccc2,pubchem_failed
Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N,pubchem_failed
Clc1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1,pubchem_failed
COc1ccccc1CNCCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2,pubchem_failed
Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccncc4)C3=O,pubchem_failed
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4CCOc34)n2)c1,pubchem_failed
CS(=O)(=O)c1ccc(s1)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,pubchem_failed
COc1cccc(c1)S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23,pubchem_failed
OC(=O)CCCCn1nnc(n1)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,pubchem_failed
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ccncc5s4,pubchem_failed
O=C(C1CCN(CC1)c2nnc(s2)n3cccc3)N4CCN(Cc5ccc6OCOc6c5)CC4,pubchem_failed
CCN1CCOC(C1)C(=O)N2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3,pubchem_failed
O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cccnc5c4)CN1C6CC6,pubchem_failed
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,pubchem_failed
NC(=N)NC(=O)c1nc(Cl)c(NCc2ccncc2)nc1N,pubchem_failed
Oc1ccccc1OCC(=O)NC2CCCC2,pubchem_failed
Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)C5CCNCC5,pubchem_failed
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc2ccc(OC)cc2,pubchem_failed
Oc1ccc(cc1)c2oc3cc(O)ccc3n2,pubchem_failed
NC(=O)c1sc(cc1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccsc3,pubchem_failed
Clc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,pubchem_failed
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5oncc5)ccc4C,pubchem_failed
CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,pubchem_failed
CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,pubchem_failed
CNC1=Nc2ncccc2C(=NC1c3cccs3)c4cc[nH]c4,pubchem_failed
CC1(C)CC(=O)c2c(N)c3ccccc3nc2C1,pubchem_failed
C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23,pubchem_failed
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,pubchem_failed
CCS(=O)(=O)c1ccc(c(F)c1)c2cc(Cl)ccc2OCC(=O)O,pubchem_failed
C[S+]([O-])CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,pubchem_failed
Clc1c(ccnc1N2CCNCC2)C(=O)NCC34CC5CC(CC(C5)C3)C4,pubchem_failed
COc1ccc(cc1OC)N2CCN([C@H](C)C2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,pubchem_failed
O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
Nc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,pubchem_failed
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3,pubchem_failed
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N(C)C)n2,pubchem_failed
Fc1ccc(cc1)C(=O)N2CCC[C@@H](C2)c3onc(n3)c4ccc(F)cc4,pubchem_failed
CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,pubchem_failed
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,pubchem_failed
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3ccc[n+]([O-])c3)C(=O)C(F)(F)F,pubchem_failed
CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,pubchem_failed
Oc1ccc(CCNCCCS(=O)(=O)NCCSCCc2ccccc2)c3sc(O)nc13,pubchem_failed
Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5N=CC(=O)NC5=O,pubchem_failed
CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,pubchem_failed
Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,pubchem_failed
CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,pubchem_failed
O=C(Nc1nccs1)c2ccccc2,pubchem_failed
Fc1ccc(cc1Cl)C(=O)Nc2ccc(Cl)nc2,pubchem_failed
CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCCC3)c(Cc4ccccc4C(F)(F)F)sc12,pubchem_failed
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,pubchem_failed
OC(=O)c1cncc(c1)c2cnc3[nH]c(cc3c2n4ccc(n4)C(F)(F)F)C(=O)NC5CC5,pubchem_failed
NC(=O)c1sc(cc1N)c2ccc(Cl)cc2,pubchem_failed
CN1C(=O)N(Cc2ccc(Br)cc2)c3ccccc13,pubchem_failed
Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1,pubchem_failed
COc1ccc(Cl)cc1C(=O)Nc2nc3ccccc3[nH]2,pubchem_failed
CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6nc(cn6C)S(=O)(=O)C,pubchem_failed
CN(CCN(C)C(=O)CCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,pubchem_failed
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C,pubchem_failed
CC1(C)C(=O)Nc2ccccc12,pubchem_failed
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3cc(C)nc4ccccc34,pubchem_failed
C1CN(CCO1)c2cc(Nc3nccc(Nc4cccc5[nH]ncc45)n3)cc(c2)N6CCOCC6,pubchem_failed
CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,pubchem_failed
Fc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,pubchem_failed
OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,pubchem_failed
C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(Br)ccc2Br,pubchem_failed
CC(C)(C)NC(=O)Nc1ccc(cc1)c2c(N)nc(N)nc2COCc3ccccc3,pubchem_failed
COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3ccoc3Cl)c(OC)c1,pubchem_failed
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ccc(F)cn3,pubchem_failed
CC(=O)Nc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,pubchem_failed
CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O,pubchem_failed
Fc1ccc(Oc2cc(F)c(cc2F)S(=O)(=O)Nc3ncc(Cl)s3)c(c1)c4cn[nH]c4,pubchem_failed
CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCOCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O,pubchem_failed
CC(=O)Nc1nc(cs1)c2cccs2,pubchem_failed
O=C1N(Cc2ccccc12)C3CCN(CCC(c4ccccc4)c5ccccc5)CC3,pubchem_failed
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4nc(cc4C)C(F)(F)F,pubchem_failed
OC(=O)[C@H](Cc1ccccc1F)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,pubchem_failed
COc1cc2cc(nc(C)c2cc1OC)c3ccc(O)cc3O,pubchem_failed
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(n1)c3ccccc3,pubchem_failed
[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccc(cc3)C(=O)N4CCCC4)N5C(=O)CCCC5=O)cc2,pubchem_failed
Oc1ccc(cc1)C2=Cc3cccc(O)c3OC2=O,pubchem_failed
OC(=O)Cc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,pubchem_failed
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)ncc2F,pubchem_failed
Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NC4CCCCC4,pubchem_failed
Cn1cncc1c2c3C(=O)N(C4CC4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67,pubchem_failed
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(F)c4)c3)C(=O)NC1=O,pubchem_failed
CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N2CCCC2,pubchem_failed
COc1ccccc1C(=O)Nc2nc3ccccc3s2,pubchem_failed
COc1ccc(cc1)c2csc(n2)N(CCCN3CCOCC3)C(=O)c4occc4,pubchem_failed
O=C1CCCc2nc(ccc12)C#Cc3ccccc3,pubchem_failed
C(CCNc1cc(nc2ccccc12)c3ccccc3)CNc4cc(nc5ccccc45)c6ccccc6,pubchem_failed
CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](CO)[C@@H](O)[C@H]5O)c4n1,pubchem_failed
NC(=O)c1cccc(C[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,pubchem_failed
OC(CN1CCCCC1)(C(=O)c2ccccc2)c3ccccc3,pubchem_failed
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,pubchem_failed
CN1CCN(CC1)S(=O)(=O)c2ccc(c(C)c2)c3cnc(N)c(n3)C(=O)Nc4cccnc4,pubchem_failed
C[C@H](O)C(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,pubchem_failed
COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,pubchem_failed
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCCC4)c5ccc(Cl)cc5,pubchem_failed
O=C(CS(=O)(=O)c1ccccc1)c2ccccc2,pubchem_failed
Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)cc4C,pubchem_failed
COc1cccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C,pubchem_failed
O=C(Cc1ccccc1)Nc2nccs2,pubchem_failed
O=C(Nc1cccc2cccnc12)[C@@H]3CC[C@H](CC3)N4C(=O)[C@@H]5[C@@H]6CC[C@@H](C6)[C@@H]5C4=O,pubchem_failed
O=C(Cc1cccc2ccccc12)Nc3ccccc3,pubchem_failed
C[C@H](CO)Nc1nc(SCc2csc(C)n2)nc3nc(N)sc13,pubchem_failed
COc1cc(cc(OC)c1OC)C(=O)N2CC[C@@](CCN3CCC(CC3)(C(=O)N)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5,pubchem_failed
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cscn5)c3)c12)C(=O)N6CCOCC6,pubchem_failed
O=S(=O)(Nc1cccnc1)c2cccs2,pubchem_failed
Brc1ccc(cc1)C(=O)Cn2cnc3ccccc23,pubchem_failed
CCCc1nc2c(N)nc3ccccc3c2s1,pubchem_failed
COc1cc(CNc2nc3ccccc3[nH]2)cc(OC)c1OC,pubchem_failed
CCn1c2ccccc2c3cc(NC(=O)C(C)C)ccc13,pubchem_failed
COc1ccc(CNC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,pubchem_failed
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,pubchem_failed
CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,pubchem_failed
C[C@H](CO)Nc1nc(SCc2csc(C)n2)nc3NC(=O)Sc13,pubchem_failed
Cn1nnc(n1)c2ccc(cn2)c3ccc(cc3F)N4C[C@H](COc5ccon5)OC4=O,pubchem_failed
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4OCOc34)n2)c1,pubchem_failed
NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4F,pubchem_failed
CCN(C(=O)c1oc(cc1)c2ccc(Cl)cc2)c3ccc(cc3)N4CCNCC4,pubchem_failed
O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26,pubchem_failed
Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3occc3,pubchem_failed
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3F)cn2,pubchem_failed
Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc23)cc1,pubchem_failed
CC(C)C(NC(=O)CN1C(=O)c2nc(O)nc(O)c2C=C1c3ccccc3)C(=O)C(F)(F)F,pubchem_failed
NC(=O)c1cccc(C[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,pubchem_failed
O=C1N(C(=Nc2c1cnn2c3ccccc3)c4occc4)c5ccccc5,pubchem_failed
Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl,pubchem_failed
COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,pubchem_failed
Nc1ncnc2c1nc(Sc3nc4cccc(Cl)c4s3)n2CCO,pubchem_failed
COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2cc1OC,pubchem_failed
Cc1ccccc1C(=O)N2CCN(CC2)c3ccccn3,pubchem_failed
OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)cc4Cl)CC2,pubchem_failed
COc1ccc(c(OC)c1)c2cncc(CNC3CCCC3)n2,pubchem_failed
COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,pubchem_failed
C1NCC(CC=C1)c2oc3ccccc3c2,pubchem_failed
O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,pubchem_failed
CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C(C)C)NC(=O)OCc2ccccc2)C(=O)C(F)(F)F,pubchem_failed
CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(CCOC)CC2)c3cccc(NC(=O)C4CC4)c3,pubchem_failed
CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,pubchem_failed
Cc1nc2ncnn2c(O)c1CCOC(=O)c3c(F)cccc3F,pubchem_failed
NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,pubchem_failed
Clc1ccc(cc1)c2cn3ccccc3n2,pubchem_failed
CN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,pubchem_failed
Nc1nc(NCc2ccccc2)nc3c1nc(O)n3Cc4ccccc4,pubchem_failed
CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,pubchem_failed
Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2,pubchem_failed
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4oc5ccccc5n4,pubchem_failed
Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,pubchem_failed
Clc1ccc(cc1Cl)[C@@H]2CNCC=CC2,pubchem_failed
COC(=O)c1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1,pubchem_failed
CCN(CC)c1ncnc2c1ncn2Cc3c(Cl)cccc3Cl,pubchem_failed
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CNCC(C5)O6,pubchem_failed
CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,pubchem_failed
CNc1ccc2ncc(c3cccc(O)c3)n2n1,pubchem_failed
CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1,pubchem_failed
CN1CCN(CC1)C(=O)c2cc(CC3=NNC(=O)c4ccccc34)ccc2F,pubchem_failed
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)cnc13,pubchem_failed
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,pubchem_failed
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)N)C(=O)C(F)(F)F,pubchem_failed
CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(OC(F)(F)F)cc5,pubchem_failed
COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4,pubchem_failed
O=C(Nc1nccs1)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4,pubchem_failed
Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,pubchem_failed
CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,pubchem_failed
O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3,pubchem_failed
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,pubchem_failed
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ccc(N)nn4,pubchem_failed
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Cl)ccc12)c3ccccc3)c4ccccc4,pubchem_failed
Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C=C5,pubchem_failed
CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,pubchem_failed
CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4oc5ccccc5c4,pubchem_failed
Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,pubchem_failed
CCCC(=O)Nc1ccc2c3ccccc3C(=O)C(=O)c2c1,pubchem_failed
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCC(=O)O)CC3,pubchem_failed
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4C(=O)N,pubchem_failed
NC(=O)Nc1sc(cc1C(=O)N)c2ccccc2,pubchem_failed
CCCSc1nc(NC)ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3,pubchem_failed
Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C#N,pubchem_failed
OC(=O)[C@H](Cc1ccc(cc1)C#CCCNc2ccccn2)NC(=O)c3c(Cl)cccc3Cl,pubchem_failed
O=C1CCOc2nc(ccc12)C#CC3CCCCC3,pubchem_failed
Cc1ccc(cc1)N2NC(=O)c3cccnc23,pubchem_failed
Clc1cccc2[nH]ncc12,pubchem_failed
